cmd_path,cmd_sweep_0,cmd_sweep_1,base_dac_y,base_dac_x,max_cross_x_index,max_cross_y_index,max_cross_x,max_cross_y,fit_x,fit_y,dac_y_at_max_cross,dac_x_at_max_cross
RECAL 1 4 19 6 6 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2145 64 4 80,2074,2610,18,18,-233846,-242469,2145,2682,2146,2682
RECAL 1 4 19 7 7 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -481 64 4 80,-560,2649,16,20,-232747,-232750,-481.5,2708,-480,2713
RECAL 1 4 19 8 8 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -757 64 4 80,-827,2047,17,18,-231961,-233039,-756.9,2114,-755,2115
RECAL 1 4 19 9 9 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -744 64 4 80,-815,1183,18,18,-232999,-234516,-744.4,1255,-743,1255
RECAL 1 4 19 10 10 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -721 64 4 80,-790,-1281,15,17,-232839,-232862,-721.1,-1219,-722,-1221
RECAL 1 4 19 11 11 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -198 64 4 80,-306,-2154,15,27,-236477,-236920,-198,-2092,-198,-2094
RECAL 1 4 19 12 12 51,RECAL 3 0 9999 -174 64 4 80,RECAL 3 1 9999 -137 64 4 80,-238,-2759,16,26,-240383,-240393,-137.5,-2697,-134,-2695
RECAL 1 4 19 13 13 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2187 64 4 80,-2249,-2785,13,16,-238849,-251888,-2187,-2731,-2185,-2733
RECAL 1 4 19 14 14 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2190 64 4 80,-2251,-2191,14,15,-234975,-241000,-2190,-2137,-2191,-2135
RECAL 1 4 19 15 15 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2286 64 4 80,-2348,-1358,16,15,-236144,-236225,-2286,-1293,-2288,-1294
RECAL 1 4 19 16 16 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2293 64 4 80,-2356,1107,17,16,-231936,-232088,-2293,1173,-2292,1175
RECAL 1 4 19 17 17 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2293 64 4 80,-2354,2001,16,15,-236736,-236764,-2293,2066,-2294,2065
RECAL 1 4 19 18 18 51,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2227 64 4 80,-2290,2610,16,16,-236092,-236162,-2227,2669,-2226,2674
RECAL 1 4 20 1 1 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2043 64 4 80,1978,-2658,15,16,-243087,-243463,2043,-2595,2042,-2598
RECAL 1 4 20 2 2 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2008 64 4 80,1942,-2037,16,17,-242683,-242777,2008,-1974,2010,-1973
RECAL 1 4 20 3 3 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2051 64 4 80,1985,-1090,16,16,-240087,-240174,2051,-1024,2049,-1026
RECAL 1 4 20 4 4 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1917 64 4 80,1850,1321,16,17,-241989,-242013,1917,1387,1918,1385
RECAL 1 4 20 5 5 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1965 64 4 80,1898,2109,18,17,-245965,-252284,1965,2182,1966,2181
RECAL 1 4 20 6 6 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1932 64 4 80,1865,2688,18,17,-254809,-259075,1932,2756,1933,2760
RECAL 1 4 20 7 7 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1044 64 4 80,-1102,2667,17,15,-245593,-245959,-1044,2729,-1042,2735
RECAL 1 4 20 8 8 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -952 64 4 80,-1012,2089,16,15,-240247,-240262,-952.3,2152,-952,2153
RECAL 1 4 20 9 9 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1034 64 4 80,-1093,1281,15,15,-239725,-239974,-1034,1342,-1033,1341
RECAL 1 4 20 10 10 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -722 64 4 80,-780,-1147,17,15,-236245,-236302,-722.1,-1081,-720,-1079
RECAL 1 4 20 11 11 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -846 64 4 80,-904,-2061,15,15,-239694,-241549,-845.8,-2002,-844,-2001
RECAL 1 4 20 12 12 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -773 64 4 80,-831,-2680,16,14,-239483,-239568,-772.6,-2617,-775,-2616
RECAL 1 4 20 13 13 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2281 64 4 80,-2339,-2654,14,15,-243194,-249778,-2281,-2598,-2279,-2598
RECAL 1 4 20 14 14 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2312 64 4 80,-2369,-2037,15,14,-243710,-245617,-2312,-1979,-2313,-1977
RECAL 1 4 20 15 15 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2273 64 4 80,-2332,-1112,18,15,-239564,-240368,-2273,-1041,-2272,-1040
RECAL 1 4 20 16 16 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2388 64 4 80,-2445,1310,16,14,-245025,-245058,-2388,1374,-2389,1374
RECAL 1 4 20 17 17 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2350 64 4 80,-2408,2100,18,15,-251056,-253630,-2350,2170,-2348,2172
RECAL 1 4 20 18 18 52,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2382 64 4 80,-2441,2673,19,15,-251363,-262032,-2382,2745,-2381,2749
RECAL 1 4 21 1 1 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2046 64 4 80,1976,-2718,14,17,-247059,-254151,2046,-2661,2044,-2662
RECAL 1 4 21 2 2 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2050 64 4 80,1979,-2095,13,18,-243634,-251415,2050,-2042,2051,-2043
RECAL 1 4 21 3 3 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1974 64 4 80,1901,-1179,15,18,-242526,-242959,1974,-1120,1973,-1119
RECAL 1 4 21 4 4 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2066 64 4 80,1994,1278,16,18,-241851,-241857,2066,1343,2066,1342
RECAL 1 4 21 5 5 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1988 64 4 80,1916,2099,18,18,-243326,-248057,1988,2171,1988,2171
RECAL 1 4 21 6 6 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2023 64 4 80,1951,2694,17,18,-252347,-252742,2023,2757,2023,2762
RECAL 1 4 21 7 7 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -901 64 4 80,-975,2708,18,18,-251694,-261187,-901.3,2780,-903,2780
RECAL 1 4 21 8 8 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -953 64 4 80,-1025,2127,18,18,-246395,-251236,-952.9,2199,-953,2199
RECAL 1 4 21 9 9 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -749 64 4 80,-828,1331,14,20,-242845,-243877,-748.9,1389,-748,1387
RECAL 1 4 21 10 10 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -979 64 4 80,-1051,-1125,17,18,-242615,-242662,-979,-1059,-979,-1057
RECAL 1 4 21 11 11 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -795 64 4 80,-871,-2061,13,19,-244313,-251303,-794.6,-2008,-795,-2009
RECAL 1 4 21 12 12 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -843 64 4 80,-918,-2696,16,19,-250446,-250489,-842.5,-2633,-842,-2632
RECAL 1 4 21 13 13 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2321 64 4 80,-2386,-2721,16,16,-254654,-254696,-2321,-2659,-2322,-2657
RECAL 1 4 21 14 14 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2309 64 4 80,-2373,-2098,14,16,-249887,-253998,-2309,-2042,-2309,-2042
RECAL 1 4 21 15 15 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2379 64 4 80,-2441,-1178,14,16,-248086,-249946,-2379,-1124,-2377,-1122
RECAL 1 4 21 16 16 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2296 64 4 80,-2359,1278,14,16,-247297,-248339,-2296,1336,-2295,1334
RECAL 1 4 21 17 17 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2364 64 4 80,-2427,2095,17,16,-252189,-253823,-2364,2163,-2363,2163
RECAL 1 4 21 18 18 53,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2338 64 4 80,-2402,2681,18,16,-252287,-260074,-2338,2752,-2338,2753
RECAL 1 4 22 1 1 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2111 64 4 80,2047,-2788,14,16,-247872,-254286,2111,-2731,2111,-2732
RECAL 1 4 22 2 2 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2147 64 4 80,2081,-2210,15,17,-244989,-246742,2147,-2151,2149,-2150
RECAL 1 4 22 3 3 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2096 64 4 80,2030,-1396,15,16,-242020,-242862,2096,-1337,2094,-1336
RECAL 1 4 22 4 4 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2120 64 4 80,2054,1025,17,17,-245996,-246230,2120,1092,2122,1093
RECAL 1 4 22 5 5 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2221 64 4 80,2154,1937,16,17,-247910,-247929,2221,2003,2222,2001
RECAL 1 4 22 6 6 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2207 64 4 80,2140,2548,17,17,-248112,-250075,2207,2613,2208,2616
RECAL 1 4 22 7 7 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 519 64 4 80,466,2574,16,13,-247128,-247151,518.8,2631,518,2638
RECAL 1 4 22 8 8 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 598 64 4 80,540,1966,16,15,-242197,-242194,598.3,2030,600,2030
RECAL 1 4 22 9 9 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -399 64 4 80,-462,1087,14,16,-241502,-242945,-398.8,1143,-398,1143
RECAL 1 4 22 10 10 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -518 64 4 80,-575,-1353,15,14,-240177,-240427,-518.1,-1292,-519,-1293
RECAL 1 4 22 11 11 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -151 64 4 80,-228,-2185,16,19,-241449,-241470,-151.2,-2123,-152,-2121
RECAL 1 4 22 12 12 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -474 64 4 80,-525,-2759,13,13,-247753,-263137,-474.2,-2706,-473,-2707
RECAL 1 4 22 13 13 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2199 64 4 80,-2258,-2778,14,15,-246933,-250878,-2199,-2719,-2198,-2722
RECAL 1 4 22 14 14 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2164 64 4 80,-2222,-2202,15,15,-244180,-244410,-2164,-2140,-2162,-2142
RECAL 1 4 22 15 15 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2211 64 4 80,-2269,-1381,14,14,-242925,-245210,-2211,-1326,-2213,-1325
RECAL 1 4 22 16 16 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2189 64 4 80,-2247,1041,16,15,-248326,-248424,-2189,1104,-2187,1105
RECAL 1 4 22 17 17 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2084 64 4 80,-2143,1940,17,15,-246879,-248484,-2084,2009,-2083,2008
RECAL 1 4 22 18 18 54,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2106 64 4 80,-2164,2553,16,15,-251647,-251763,-2106,2616,-2104,2617
RECAL 1 4 23 1 1 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2427 64 4 80,2363,-2672,14,16,-234625,-240835,2427,-2614,2427,-2616
RECAL 1 4 23 2 2 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2348 64 4 80,2281,-2087,15,17,-230346,-231998,2348,-2028,2349,-2027
RECAL 1 4 23 3 3 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2430 64 4 80,2363,-1244,15,17,-229142,-229584,2430,-1184,2431,-1184
RECAL 1 4 23 4 4 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2346 64 4 80,2280,1122,16,16,-227399,-227475,2346,1186,2344,1186
RECAL 1 4 23 5 5 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2430 64 4 80,2363,1960,16,17,-229297,-229347,2430,2026,2431,2024
RECAL 1 4 23 6 6 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2433 64 4 80,2367,2546,17,16,-232790,-235397,2433,2613,2431,2614
RECAL 1 4 23 7 7 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1092 64 4 80,1035,2574,18,14,-232016,-236431,1092,2642,1091,2646
RECAL 1 4 23 8 8 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1060 64 4 80,1001,1999,16,15,-232609,-232605,1060,2062,1061,2063
RECAL 1 4 23 9 9 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 860 64 4 80,803,1185,16,14,-230201,-230211,859.8,1248,859,1249
RECAL 1 4 23 10 10 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1052 64 4 80,994,-1177,15,15,-233432,-233562,1052,-1116,1054,-1117
RECAL 1 4 23 11 11 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 860 64 4 80,800,-2043,15,15,-233396,-234845,859.6,-1983,860,-1983
RECAL 1 4 23 12 12 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1061 64 4 80,1003,-2637,14,15,-243746,-248648,1061,-2578,1063,-2581
RECAL 1 4 23 13 13 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1944 64 4 80,-2001,-2676,15,14,-237839,-238332,-1944,-2612,-1945,-2616
RECAL 1 4 23 14 14 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2028 64 4 80,-2083,-2083,14,14,-231849,-235778,-2028,-2026,-2027,-2027
RECAL 1 4 23 15 15 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1929 64 4 80,-1985,-1253,16,14,-229207,-229199,-1929,-1191,-1929,-1189
RECAL 1 4 23 16 16 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2024 64 4 80,-2081,1106,18,14,-229805,-230778,-2024,1176,-2025,1178
RECAL 1 4 23 17 17 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1932 64 4 80,-1989,1956,16,14,-230167,-230182,-1932,2017,-1933,2020
RECAL 1 4 23 18 18 55,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1935 64 4 80,-1991,2541,17,14,-233700,-236897,-1935,2610,-1935,2609
RECAL 1 4 24 1 1 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2042 64 4 80,1981,-2723,14,15,-230410,-235527,2042,-2663,2041,-2667
RECAL 1 4 24 2 2 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2092 64 4 80,2029,-2131,14,16,-227820,-231885,2092,-2074,2093,-2075
RECAL 1 4 24 3 3 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1983 64 4 80,1922,-1281,15,15,-226176,-226778,1983,-1222,1982,-1221
RECAL 1 4 24 4 4 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2057 64 4 80,1995,1154,16,15,-228448,-228534,2057,1216,2055,1218
RECAL 1 4 24 5 5 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2030 64 4 80,1969,2005,17,15,-229522,-230028,2030,2071,2029,2073
RECAL 1 4 24 6 6 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2010 64 4 80,1949,2596,17,15,-236214,-237795,2010,2663,2009,2664
RECAL 1 4 24 7 7 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -863 64 4 80,-908,2622,16,11,-233239,-233273,-862.5,2689,-864,2686
RECAL 1 4 24 8 8 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -782 64 4 80,-827,2039,16,11,-230586,-230568,-781.6,2104,-783,2103
RECAL 1 4 24 9 9 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -699 64 4 80,-743,1207,16,11,-227746,-227747,-698.6,1271,-699,1271
RECAL 1 4 24 10 10 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -890 64 4 80,-937,-1225,15,12,-226922,-227019,-890.3,-1163,-889,-1165
RECAL 1 4 24 11 11 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -577 64 4 80,-612,-2094,13,9,-227769,-236009,-576.6,-2041,-576,-2042
RECAL 1 4 24 12 12 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -766 64 4 80,-809,-2693,13,11,-233649,-246467,-766.5,-2638,-765,-2641
RECAL 1 4 24 13 13 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2280 64 4 80,-2332,-2730,14,13,-237533,-242485,-2280,-2671,-2280,-2674
RECAL 1 4 24 14 14 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2231 64 4 80,-2284,-2145,15,13,-234409,-235925,-2231,-2086,-2232,-2085
RECAL 1 4 24 15 15 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2329 64 4 80,-2382,-1300,14,13,-232303,-234044,-2329,-1244,-2330,-1244
RECAL 1 4 24 16 16 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2267 64 4 80,-2320,1123,17,13,-232257,-232438,-2267,1189,-2268,1191
RECAL 1 4 24 17 17 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2289 64 4 80,-2343,1983,18,13,-235830,-239539,-2289,2054,-2291,2055
RECAL 1 4 24 18 18 56,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2311 64 4 80,-2365,2582,16,14,-237744,-237885,-2311,2649,-2309,2646
RECAL 1 4 25 1 1 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2406 64 4 80,2342,-2714,14,16,-239567,-246616,2406,-2657,2406,-2658
RECAL 1 4 25 2 2 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2342 64 4 80,2278,-2107,14,16,-232305,-234880,2342,-2050,2342,-2051
RECAL 1 4 25 3 3 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2348 64 4 80,2284,-1224,15,16,-231427,-231720,2348,-1164,2348,-1164
RECAL 1 4 25 4 4 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2356 64 4 80,2291,1203,16,16,-230638,-230658,2356,1268,2355,1267
RECAL 1 4 25 5 5 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2447 64 4 80,2381,2042,17,16,-230579,-231053,2447,2108,2445,2110
RECAL 1 4 25 6 6 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2378 64 4 80,2314,2629,18,16,-234090,-237874,2378,2697,2378,2701
RECAL 1 4 25 7 7 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 896 64 4 80,845,2600,17,13,-236421,-239623,895.7,2670,897,2668
RECAL 1 4 25 8 8 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1044 64 4 80,986,2003,17,14,-233061,-233946,1044,2070,1042,2071
RECAL 1 4 25 9 9 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 804 64 4 80,753,1143,17,13,-230415,-230578,804.3,1210,805,1211
RECAL 1 4 25 10 10 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 778 64 4 80,725,-1286,15,13,-234450,-234868,778.1,-1226,777,-1226
RECAL 1 4 25 11 11 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 785 64 4 80,732,-2141,14,13,-233349,-236693,785,-2084,784,-2085
RECAL 1 4 25 12 12 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 968 64 4 80,911,-2736,14,14,-237714,-247920,967.9,-2683,967,-2680
RECAL 1 4 25 13 13 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2029 64 4 80,-2085,-2733,15,14,-244016,-244999,-2029,-2671,-2029,-2673
RECAL 1 4 25 14 14 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2092 64 4 80,-2148,-2127,14,14,-238707,-244621,-2092,-2073,-2092,-2071
RECAL 1 4 25 15 15 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2091 64 4 80,-2147,-1262,14,14,-235883,-237160,-2091,-1206,-2091,-1206
RECAL 1 4 25 16 16 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2080 64 4 80,-2135,1170,15,14,-232718,-233513,-2080,1228,-2079,1230
RECAL 1 4 25 17 17 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1976 64 4 80,-2032,2020,15,14,-235017,-235503,-1976,2080,-1976,2080
RECAL 1 4 25 18 18 57,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2057 64 4 80,-2112,2613,16,14,-238468,-238527,-2057,2678,-2056,2677
RECAL 1 4 26 1 1 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2044 64 4 80,1975,-2788,15,17,-249215,-251608,2044,-2728,2043,-2728
RECAL 1 4 26 2 2 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2040 64 4 80,1971,-2195,15,17,-247230,-248247,2040,-2134,2039,-2135
RECAL 1 4 26 3 3 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1947 64 4 80,1879,-1355,16,17,-242994,-243010,1947,-1291,1947,-1291
RECAL 1 4 26 4 4 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2022 64 4 80,1954,1107,16,17,-245320,-245329,2022,1173,2022,1171
RECAL 1 4 26 5 5 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2002 64 4 80,1934,1998,17,17,-251446,-253414,2002,2067,2002,2066
RECAL 1 4 26 6 6 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 1986 64 4 80,1919,2603,18,17,-252617,-263077,1986,2676,1987,2675
RECAL 1 4 26 7 7 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -955 64 4 80,-1018,2612,18,16,-257621,-266239,-955.4,2683,-954,2684
RECAL 1 4 26 8 8 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -897 64 4 80,-961,2010,18,16,-248283,-251218,-896.6,2080,-897,2082
RECAL 1 4 26 9 9 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -837 64 4 80,-902,1126,18,16,-247944,-249574,-837.5,1199,-838,1198
RECAL 1 4 26 10 10 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -1004 64 4 80,-1067,-1327,15,16,-245340,-246018,-1004,-1268,-1003,-1267
RECAL 1 4 26 11 11 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -805 64 4 80,-869,-2181,16,16,-247256,-247271,-804.7,-2119,-805,-2117
RECAL 1 4 26 12 12 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -818 64 4 80,-884,-2809,16,16,-250764,-250825,-818.2,-2743,-820,-2745
RECAL 1 4 26 13 13 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2304 64 4 80,-2365,-2805,15,15,-256096,-257630,-2304,-2743,-2305,-2745
RECAL 1 4 26 14 14 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2307 64 4 80,-2367,-2219,15,15,-251914,-253384,-2307,-2159,-2307,-2159
RECAL 1 4 26 15 15 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2382 64 4 80,-2441,-1392,14,15,-255090,-256648,-2382,-1335,-2381,-1336
RECAL 1 4 26 16 16 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2318 64 4 80,-2379,1054,17,15,-255313,-255472,-2318,1121,-2319,1122
RECAL 1 4 26 17 17 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2335 64 4 80,-2395,1960,19,15,-254728,-262754,-2335,2035,-2335,2036
RECAL 1 4 26 18 18 58,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -2353 64 4 80,-2413,2579,18,15,-264310,-268422,-2353,2646,-2353,2651
RECAL 1 4 27 1 1 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2147 64 4 80,2083,-2693,15,16,-255937,-259762,2147,-2636,2147,-2633
RECAL 1 4 27 2 2 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2205 64 4 80,2141,-2105,15,16,-252128,-253463,2205,-2046,2205,-2045
RECAL 1 4 27 3 3 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2195 64 4 80,2131,-1264,15,16,-250426,-250858,2195,-1204,2195,-1204
RECAL 1 4 27 4 4 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2095 64 4 80,2030,1110,16,16,-249021,-249033,2095,1172,2094,1174
RECAL 1 4 27 5 5 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2168 64 4 80,2104,1958,16,16,-252286,-252292,2168,2024,2168,2022
RECAL 1 4 27 6 6 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 2162 64 4 80,2098,2546,17,16,-254559,-256391,2162,2614,2162,2614
RECAL 1 4 27 7 7 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -406 64 4 80,-445,2528,17,10,-259472,-260357,-406.4,2594,-405,2596
RECAL 1 4 27 8 8 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -334 64 4 80,-376,1934,16,10,-256492,-256486,-333.6,2000,-336,1998
RECAL 1 4 27 9 9 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 -688 64 4 80,-736,1068,17,12,-255356,-255534,-687.9,1135,-688,1136
RECAL 1 4 27 10 10 59,RECAL 3 0 9999 152 64 4 80,RECAL 3 1 9999 105 64 4 80,88,-1303,15,5,-257354,-257420,104.9,-1241,108,-1243
RECAL 1 4 27 11 11 59,RECAL 3 0 9999 9999 64 4 80,RECAL 3 1 9999 237 64 4 80,215,-2125,14,5,-256619,-259374,236.9,-2067,235,-2069
