line_no,cmd,sweep_mode,base_dac,offset_dac,step_dac,delay_ms,dac_base,n_powers,fit_ok,validate_code,span,trend,global_max_idx,global_max_y,t_star,peak_idx,dac_peak,fit_n,fit_points
2163,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2189.000000,33,1,Ok,121664.000000,NonMono,17,-26407.000000,17.113925,17,2257.455702,31,[2]=-121788;[3]=-109703;[4]=-98340;[5]=-87894;[6]=-78240;[7]=-69401;[8]=-61318;[9]=-54086;[10]=-47682;[11]=-42115;[12]=-37367;[13]=-33520;[14]=-30472;[15]=-28267;[16]=-26913;[17]=-26407;[18]=-26761;[19]=-27969;[20]=-30059;[21]=-33048;[22]=-36976;[23]=-41817;[24]=-47608;[25]=-54366;[26]=-62132;[27]=-70923;[28]=-80739;[29]=-91460;[30]=-103473;[31]=-116747;[32]=-131372
2164,RECAL 3 1 2257 64 4 80,1,2257,64,4,80,2545.000000,33,1,Ok,246924.000000,NonMono,17,-24048.000000,16.752811,17,2612.011242,31,[2]=-268337;[3]=-263701;[4]=-253795;[5]=-237193;[6]=-214847;[7]=-189737;[8]=-163538;[9]=-136561;[10]=-111849;[11]=-89894;[12]=-70688;[13]=-54481;[14]=-41643;[15]=-32241;[16]=-26339;[17]=-24048;[18]=-25413;[19]=-30559;[20]=-39407;[21]=-52287;[22]=-69189;[23]=-90190;[24]=-115162;[25]=-144184;[26]=-176468;[27]=-206135;[28]=-233330;[29]=-252114;[30]=-262278;[31]=-267019;[32]=-269399
2165,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,471.000000,33,1,Ok,4583.000000,NonMono,17,-20816.000000,16.852051,17,538.408206,31,[2]=-24308;[3]=-23885;[4]=-23477;[5]=-23099;[6]=-22748;[7]=-22420;[8]=-22125;[9]=-21856;[10]=-21615;[11]=-21408;[12]=-21238;[13]=-21074;[14]=-20960;[15]=-20874;[16]=-20828;[17]=-20816;[18]=-20838;[19]=-20899;[20]=-20997;[21]=-21128;[22]=-21320;[23]=-21530;[24]=-21781;[25]=-22083;[26]=-22426;[27]=-22807;[28]=-23236;[29]=-23707;[30]=-24223;[31]=-24788;[32]=-25399
2166,RECAL 3 1 538 64 4 80,1,538,64,4,80,2523.000000,33,1,Ok,249990.000000,NonMono,17,-20498.000000,15.513929,16,2585.055714,29,[3]=-258246;[4]=-243720;[5]=-223070;[6]=-198081;[7]=-172442;[8]=-144329;[9]=-118243;[10]=-95106;[11]=-74533;[12]=-57066;[13]=-42853;[14]=-32061;[15]=-24677;[17]=-20498;[18]=-23886;[19]=-31063;[20]=-42137;[21]=-57198;[22]=-76337;[23]=-99500;[24]=-126618;[25]=-157339;[26]=-188099;[27]=-216896;[28]=-240558;[29]=-256069;[30]=-263995;[31]=-267832;[32]=-269672
2167,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,443.000000,33,1,Ok,5202.000000,NonMono,16,-21930.000000,15.941074,16,506.764298,33,[0]=-25745;[1]=-25318;[2]=-24912;[3]=-24531;[4]=-24179;[5]=-23837;[6]=-23520;[7]=-23232;[8]=-22973;[9]=-22732;[10]=-22523;[11]=-22340;[12]=-22187;[13]=-22076;[14]=-21998;[15]=-21942;[16]=-21930;[17]=-21948;[18]=-22004;[19]=-22106;[20]=-22233;[21]=-22407;[22]=-22618;[23]=-22873;[24]=-23165;[25]=-23508;[26]=-23888;[27]=-24302;[28]=-24771;[29]=-25290;[30]=-25851;[31]=-26468;[32]=-27132
2168,RECAL 3 1 507 64 4 80,1,507,64,4,80,1894.000000,33,1,Ok,236073.000000,NonMono,18,-18626.000000,17.672127,18,1964.688509,29,[4]=-191657;[5]=-172879;[6]=-151885;[7]=-132012;[8]=-113075;[9]=-95554;[10]=-79597;[11]=-65323;[12]=-52826;[13]=-42226;[14]=-33532;[15]=-26754;[16]=-21977;[17]=-19257;[18]=-18626;[19]=-20117;[20]=-23766;[21]=-29574;[22]=-37605;[23]=-47717;[24]=-60155;[25]=-74812;[26]=-91590;[27]=-110380;[28]=-131062;[29]=-153404;[30]=-176724;[31]=-197090;[32]=-217504
2169,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-534.000000,33,1,Ok,4151.000000,NonMono,15,-19144.000000,14.688766,15,-475.244935,31,[0]=-23123;[1]=-22570;[2]=-22062;[3]=-21598;[4]=-21167;[5]=-20792;[6]=-20461;[7]=-20168;[8]=-19906;[9]=-19691;[10]=-19514;[11]=-19373;[12]=-19265;[13]=-19186;[14]=-19148;[15]=-19144;[16]=-19169;[17]=-19230;[18]=-19316;[19]=-19432;[20]=-19581;[21]=-19754;[22]=-19952;[23]=-20182;[24]=-20430;[25]=-20713;[26]=-21012;[27]=-21350;[28]=-21703;[29]=-22070;[30]=-22467
2170,RECAL 3 1 -475 64 4 80,1,-475,64,4,80,944.000000,33,1,Ok,85710.000000,NonMono,19,-17345.000000,18.639432,19,1018.557726,27,[6]=-58211;[7]=-52137;[8]=-46525;[9]=-41372;[10]=-36703;[11]=-32507;[12]=-28806;[13]=-25641;[14]=-22973;[15]=-20805;[16]=-19161;[17]=-18022;[18]=-17416;[19]=-17345;[20]=-17810;[21]=-18838;[22]=-20403;[23]=-22555;[24]=-25258;[25]=-28555;[26]=-32444;[27]=-36924;[28]=-42008;[29]=-47756;[30]=-54142;[31]=-61153;[32]=-68813
2171,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,284.000000,33,1,Ok,2922.000000,NonMono,15,-17729.000000,14.690673,15,342.762692,31,[0]=-19142;[1]=-18969;[2]=-18807;[3]=-18662;[4]=-18517;[5]=-18386;[6]=-18264;[7]=-18152;[8]=-18050;[9]=-17967;[10]=-17890;[11]=-17833;[12]=-17786;[13]=-17748;[14]=-17730;[15]=-17729;[16]=-17740;[17]=-17768;[18]=-17814;[19]=-17881;[20]=-17966;[21]=-18064;[22]=-18190;[23]=-18342;[24]=-18505;[25]=-18683;[26]=-18891;[27]=-19119;[28]=-19377;[29]=-19657;[30]=-19962
2172,RECAL 3 1 343 64 4 80,1,343,64,4,80,-1458.000000,33,1,Ok,134156.000000,NonMono,16,-17728.000000,15.932701,16,-1394.269197,33,[0]=-151884;[1]=-136087;[2]=-121002;[3]=-106813;[4]=-93530;[5]=-81362;[6]=-70253;[7]=-60175;[8]=-51178;[9]=-43234;[10]=-36388;[11]=-30616;[12]=-25912;[13]=-22322;[14]=-19735;[15]=-18212;[16]=-17728;[17]=-18290;[18]=-19869;[19]=-22487;[20]=-26106;[21]=-30757;[22]=-36478;[23]=-43172;[24]=-50877;[25]=-59533;[26]=-69139;[27]=-79606;[28]=-90913;[29]=-102817;[30]=-115624;[31]=-129067;[32]=-143126
2173,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-577.000000,33,1,Ok,4578.000000,NonMono,15,-33269.000000,14.809520,15,-517.761919,31,[0]=-37832;[1]=-37199;[2]=-36620;[3]=-36082;[4]=-35601;[5]=-35162;[6]=-34766;[7]=-34436;[8]=-34137;[9]=-33902;[10]=-33692;[11]=-33524;[12]=-33393;[13]=-33318;[14]=-33273;[15]=-33269;[16]=-33287;[17]=-33340;[18]=-33439;[19]=-33552;[20]=-33714;[21]=-33913;[22]=-34122;[23]=-34378;[24]=-34655;[25]=-34959;[26]=-35300;[27]=-35664;[28]=-36057;[29]=-36465;[30]=-36908
2174,RECAL 3 1 -518 64 4 80,1,-518,64,4,80,-2238.000000,33,1,Ok,248046.000000,NonMono,13,-21988.000000,13.083088,13,-2185.667649,27,[0]=-224773;[1]=-202483;[2]=-179540;[3]=-153600;[4]=-128971;[5]=-106561;[6]=-86666;[7]=-69286;[8]=-54699;[9]=-42903;[10]=-33741;[11]=-27222;[12]=-23313;[13]=-21988;[14]=-23233;[15]=-27000;[16]=-33182;[17]=-41875;[18]=-53002;[19]=-66504;[20]=-82302;[21]=-100188;[22]=-120040;[23]=-141614;[24]=-164669;[25]=-187046;[26]=-208188
2175,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-293.000000,33,1,Ok,1224.000000,NonMono,19,-27995.000000,18.124929,18,-220.500283,27,[6]=-28475;[7]=-28392;[8]=-28313;[9]=-28256;[10]=-28198;[11]=-28154;[12]=-28113;[13]=-28080;[14]=-28045;[15]=-28023;[16]=-28010;[17]=-28000;[18]=-27998;[19]=-27995;[20]=-27997;[21]=-28012;[22]=-28029;[23]=-28056;[24]=-28085;[25]=-28113;[26]=-28143;[27]=-28184;[28]=-28221;[29]=-28264;[30]=-28303;[31]=-28350;[32]=-28396
2176,RECAL 3 1 -221 64 4 80,1,-221,64,4,80,-2817.000000,33,1,Ok,245372.000000,NonMono,15,-25772.000000,15.190312,15,-2756.238752,30,[0]=-270069;[1]=-268625;[2]=-265622;[3]=-258688;[4]=-243428;[5]=-218864;[6]=-188572;[7]=-156713;[9]=-99288;[10]=-76491;[11]=-57973;[12]=-43692;[13]=-33608;[14]=-27654;[15]=-25772;[16]=-27899;[17]=-33884;[18]=-43823;[19]=-57619;[20]=-75192;[21]=-96350;[22]=-120923;[23]=-148533;[24]=-178502;[25]=-205169;[26]=-230626;[27]=-250338;[28]=-262099;[29]=-267805;[30]=-269974
2177,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2264.000000,33,1,Ok,117121.000000,NonMono,15,-43299.000000,15.034251,15,-2203.862996,31,[0]=-136791;[1]=-124603;[2]=-113277;[3]=-102804;[4]=-93183;[5]=-84447;[6]=-76532;[7]=-69557;[8]=-63330;[9]=-57953;[10]=-53415;[11]=-49740;[12]=-46887;[13]=-44863;[14]=-43682;[15]=-43299;[16]=-43719;[17]=-44909;[18]=-46917;[19]=-49687;[20]=-53231;[21]=-57594;[22]=-62725;[23]=-68581;[24]=-75303;[25]=-82835;[26]=-91184;[27]=-100349;[28]=-110397;[29]=-121371;[30]=-133254
2178,RECAL 3 1 -2204 64 4 80,1,-2204,64,4,80,-2771.000000,33,1,Ok,240628.000000,NonMono,13,-30566.000000,13.899020,14,-2715.403919,27,[0]=-267916;[1]=-263947;[2]=-253907;[3]=-232961;[4]=-203427;[5]=-172632;[6]=-140353;[7]=-112130;[8]=-88227;[9]=-68535;[10]=-52850;[11]=-41399;[12]=-33974;[13]=-30566;[14]=-31020;[15]=-35252;[16]=-43210;[17]=-54862;[18]=-70197;[19]=-89115;[20]=-111439;[21]=-136759;[22]=-165282;[23]=-193104;[24]=-220169;[25]=-242900;[26]=-257866
2179,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2304.000000,33,1,Ok,135420.000000,NonMono,15,-31485.000000,14.593869,15,-2245.624524,30,[0]=-126296;[1]=-113772;[2]=-102013;[3]=-91164;[4]=-81210;[5]=-72154;[6]=-64024;[8]=-50547;[9]=-45092;[10]=-40565;[11]=-36965;[12]=-34247;[13]=-32440;[14]=-31523;[15]=-31485;[16]=-32330;[17]=-34001;[18]=-36573;[19]=-40006;[20]=-44294;[21]=-49488;[22]=-55530;[23]=-62466;[24]=-70306;[25]=-78944;[26]=-88478;[27]=-98899;[28]=-110347;[29]=-122802;[30]=-136340
2180,RECAL 3 1 -2246 64 4 80,1,-2246,64,4,80,-2192.000000,33,1,Ok,245001.000000,NonMono,14,-24014.000000,13.363278,13,-2138.546888,29,[0]=-227582;[1]=-206278;[2]=-183916;[3]=-159269;[4]=-135194;[5]=-113486;[6]=-93704;[7]=-76331;[8]=-61362;[9]=-48933;[10]=-39001;[11]=-31553;[12]=-26578;[13]=-24042;[14]=-24014;[15]=-26464;[16]=-31426;[17]=-38838;[18]=-48704;[19]=-60948;[20]=-75657;[21]=-92372;[22]=-111484;[23]=-132612;[24]=-155551;[25]=-179502;[26]=-200657;[27]=-221460;[28]=-239424
2181,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2231.000000,33,1,Ok,120415.000000,NonMono,15,-22214.000000,14.990756,15,-2171.036977,31,[0]=-118264;[1]=-105661;[2]=-93924;[3]=-83059;[4]=-73088;[5]=-63997;[6]=-55845;[7]=-48661;[8]=-42358;[9]=-36936;[10]=-32369;[11]=-28650;[12]=-25793;[13]=-23776;[14]=-22594;[15]=-22214;[16]=-22644;[17]=-23890;[18]=-25934;[19]=-28777;[20]=-32423;[21]=-36864;[22]=-42108;[23]=-48212;[24]=-55168;[25]=-62953;[26]=-71622;[27]=-81141;[28]=-91511;[29]=-102806;[30]=-114910
2182,RECAL 3 1 -2171 64 4 80,1,-2171,64,4,80,-1383.000000,33,1,Ok,119211.000000,NonMono,16,-22221.000000,15.614710,16,-1320.541161,32,[0]=-141432;[1]=-127033;[2]=-113419;[3]=-100501;[4]=-88544;[5]=-77512;[6]=-67439;[7]=-58395;[8]=-50380;[9]=-43363;[10]=-37442;[11]=-32425;[12]=-28407;[13]=-25392;[14]=-23366;[15]=-22305;[16]=-22221;[17]=-23090;[18]=-24896;[19]=-27607;[20]=-31234;[21]=-35740;[22]=-41140;[23]=-47420;[24]=-54585;[25]=-62590;[26]=-71334;[27]=-80974;[28]=-91396;[29]=-102541;[31]=-126948;[32]=-140121
2183,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2298.000000,33,1,Ok,135440.000000,NonMono,15,-17710.000000,14.604262,15,-2239.582954,31,[0]=-115045;[1]=-102088;[2]=-90068;[3]=-78910;[4]=-68695;[5]=-59415;[6]=-51096;[7]=-43671;[8]=-37166;[9]=-31604;[10]=-26988;[11]=-23306;[12]=-20542;[13]=-18710;[14]=-17763;[15]=-17710;[16]=-18546;[17]=-20252;[18]=-22849;[19]=-26319;[20]=-30661;[21]=-35876;[22]=-41986;[23]=-48915;[24]=-56696;[25]=-65354;[26]=-74935;[27]=-85447;[28]=-96865;[29]=-109327;[30]=-122865
2184,RECAL 3 1 -2240 64 4 80,1,-2240,64,4,80,1043.000000,33,1,Ok,88674.000000,NonMono,16,-17630.000000,16.029816,16,1107.119265,33,[0]=-96247;[1]=-87325;[2]=-78809;[3]=-70789;[4]=-63191;[5]=-56117;[6]=-49607;[7]=-43648;[8]=-38295;[9]=-33520;[10]=-29365;[11]=-25815;[12]=-22928;[13]=-20624;[14]=-18980;[15]=-17971;[16]=-17630;[17]=-17955;[18]=-18961;[19]=-20639;[20]=-23003;[21]=-26033;[22]=-29758;[23]=-34188;[24]=-39329;[25]=-45180;[26]=-51766;[27]=-59077;[28]=-66995;[29]=-75785;[30]=-85274;[31]=-95427;[32]=-106304
2185,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2202.000000,33,1,Ok,122205.000000,NonMono,15,-22207.000000,14.662095,15,-2143.351622,31,[0]=-110150;[1]=-98403;[2]=-87523;[3]=-77457;[4]=-68208;[5]=-59839;[6]=-52307;[7]=-45729;[8]=-39896;[9]=-34911;[10]=-30760;[11]=-27432;[12]=-24919;[13]=-23222;[14]=-22317;[15]=-22207;[16]=-22896;[17]=-24377;[18]=-26659;[19]=-29731;[20]=-33595;[21]=-38241;[22]=-43662;[23]=-49826;[24]=-56869;[25]=-64735;[26]=-73439;[27]=-83000;[28]=-93389;[29]=-104716;[30]=-117012
2186,RECAL 3 1 -2143 64 4 80,1,-2143,64,4,80,1952.000000,33,1,Ok,240021.000000,NonMono,15,-20882.000000,14.835862,15,2011.343448,31,[0]=-226490;[1]=-207755;[2]=-187845;[3]=-167052;[4]=-145210;[5]=-124477;[6]=-105320;[7]=-87911;[8]=-72464;[9]=-58791;[10]=-47166;[11]=-37644;[12]=-30220;[13]=-24930;[14]=-21817;[15]=-20882;[16]=-22159;[17]=-25609;[18]=-31289;[19]=-39179;[20]=-49356;[21]=-61810;[22]=-76576;[23]=-93521;[24]=-112436;[25]=-133630;[26]=-156616;[27]=-180556;[28]=-201565;[29]=-222145;[30]=-239509
2187,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-2201.000000,33,1,Ok,106751.000000,NonMono,14,-28722.000000,14.473145,14,-2143.107419,29,[0]=-110903;[1]=-99794;[2]=-89545;[3]=-80057;[4]=-71384;[5]=-63516;[6]=-56461;[7]=-50295;[8]=-44835;[9]=-40196;[10]=-36353;[11]=-33274;[12]=-31000;[13]=-29469;[14]=-28722;[15]=-28739;[16]=-29534;[17]=-31098;[18]=-33418;[19]=-36526;[20]=-40379;[21]=-44987;[22]=-50401;[23]=-56478;[24]=-63435;[25]=-71201;[26]=-79771;[27]=-89181;[28]=-99373
2188,RECAL 3 1 -2143 64 4 80,1,-2143,64,4,80,2547.000000,33,1,Ok,250420.000000,NonMono,18,-20794.000000,17.664182,18,2617.656727,28,[4]=-264526;[5]=-255771;[6]=-239574;[7]=-216867;[8]=-190682;[9]=-163406;[11]=-109705;[12]=-86867;[13]=-67133;[14]=-50788;[15]=-37891;[16]=-28563;[17]=-22839;[18]=-20794;[19]=-22526;[20]=-27954;[21]=-37339;[22]=-50696;[23]=-68111;[24]=-89661;[25]=-115268;[26]=-144955;[27]=-177964;[28]=-207722;[29]=-234573;[30]=-252948;[31]=-262578;[32]=-267033
2189,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2123.000000,33,1,Ok,104049.000000,NonMono,16,-20254.000000,16.281383,16,2188.125532,33,[0]=-124303;[1]=-111456;[2]=-99618;[3]=-88759;[4]=-78725;[5]=-69555;[6]=-61101;[7]=-53496;[8]=-46694;[9]=-40681;[10]=-35447;[11]=-30978;[12]=-27292;[13]=-24377;[14]=-22256;[15]=-20860;[16]=-20254;[17]=-20414;[18]=-21367;[19]=-23095;[20]=-25619;[21]=-28942;[22]=-33065;[23]=-37967;[24]=-43688;[25]=-50268;[26]=-57691;[27]=-66013;[28]=-75248;[29]=-85438;[30]=-96404;[31]=-108580;[32]=-121840
2190,RECAL 3 1 2188 64 4 80,1,2188,64,4,80,-2869.000000,33,1,Ok,250694.000000,NonMono,15,-20004.000000,16.310170,16,-2803.759320,31,[0]=-269890;[1]=-268247;[2]=-264939;[3]=-258707;[4]=-245160;[5]=-220842;[6]=-189785;[7]=-157322;[8]=-125976;[9]=-98703;[10]=-75636;[11]=-56624;[12]=-41649;[13]=-30647;[14]=-23527;[15]=-20004;[16]=-20127;[17]=-23818;[18]=-30966;[19]=-41535;[20]=-55452;[21]=-72629;[22]=-93063;[23]=-116557;[24]=-142709;[25]=-170822;[26]=-196880;[27]=-222040;[28]=-243063;[29]=-258013;[30]=-265323
2191,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2189.000000,33,1,Ok,115321.000000,NonMono,16,-19807.000000,16.281531,16,2254.126125,33,[0]=-135128;[1]=-120808;[2]=-107589;[3]=-95390;[4]=-84218;[5]=-73968;[6]=-64729;[7]=-56381;[8]=-48923;[9]=-42319;[10]=-36570;[11]=-31676;[12]=-27603;[13]=-24421;[14]=-22044;[15]=-20501;[16]=-19807;[17]=-19962;[18]=-20962;[19]=-22841;[20]=-25572;[21]=-29204;[22]=-33758;[23]=-39228;[24]=-45662;[25]=-53030;[26]=-61378;[27]=-70767;[28]=-81152;[29]=-92370;[30]=-104877;[31]=-118518;[32]=-133345
2192,RECAL 3 1 2254 64 4 80,1,2254,64,4,80,-2277.000000,33,1,Ok,243264.000000,NonMono,15,-17514.000000,14.591752,15,-2218.632991,31,[0]=-240293;[1]=-223507;[2]=-202786;[3]=-180940;[4]=-155890;[5]=-131571;[6]=-109094;[7]=-88887;[8]=-71044;[9]=-55739;[10]=-43192;[11]=-33030;[12]=-25401;[13]=-20296;[14]=-17688;[15]=-17514;[16]=-19756;[17]=-24371;[18]=-31287;[19]=-40439;[20]=-51794;[21]=-65307;[22]=-80912;[23]=-98372;[24]=-117576;[25]=-138277;[26]=-159810;[27]=-181847;[28]=-201162;[29]=-220442;[30]=-237530
2193,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2160.000000,33,1,Ok,116280.000000,NonMono,16,-16252.000000,16.313590,16,2225.254359,32,[0]=-132532;[1]=-118221;[2]=-104980;[3]=-92739;[4]=-81662;[5]=-71319;[6]=-61875;[7]=-53362;[8]=-45758;[9]=-39014;[10]=-33176;[11]=-28195;[12]=-24079;[13]=-20847;[14]=-18478;[15]=-16941;[16]=-16252;[17]=-16412;[18]=-17429;[19]=-19308;[20]=-22003;[21]=-25604;[22]=-30107;[23]=-35496;[24]=-41796;[25]=-49024;[26]=-57182;[27]=-66316;[29]=-87743;[30]=-99992;[31]=-113356;[32]=-127842
2194,RECAL 3 1 2225 64 4 80,1,2225,64,4,80,-1460.000000,33,1,Ok,128083.000000,NonMono,15,-15684.000000,14.936562,15,-1400.253750,31,[0]=-127537;[1]=-113258;[2]=-99809;[3]=-87287;[4]=-75633;[5]=-64988;[6]=-55466;[7]=-46970;[8]=-39502;[9]=-33077;[10]=-27653;[11]=-23261;[12]=-19870;[13]=-17494;[14]=-16109;[15]=-15684;[16]=-16219;[17]=-17716;[18]=-20148;[19]=-23541;[20]=-27783;[21]=-32994;[22]=-39116;[23]=-46160;[24]=-54023;[25]=-62776;[26]=-72347;[27]=-82665;[28]=-93675;[29]=-105388;[30]=-117537
2195,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2152.000000,33,1,Ok,114919.000000,NonMono,16,-16508.000000,16.270547,16,2217.082186,32,[0]=-131427;[1]=-117283;[2]=-104201;[3]=-92087;[4]=-80939;[5]=-70717;[6]=-61524;[7]=-53115;[8]=-45603;[9]=-38925;[10]=-33148;[11]=-28223;[12]=-24167;[13]=-20961;[14]=-18633;[15]=-17149;[16]=-16508;[17]=-16710;[18]=-17760;[19]=-19672;[20]=-22439;[21]=-26069;[22]=-30501;[23]=-35891;[24]=-42185;[25]=-49384;[26]=-57519;[27]=-66586;[28]=-76665;[29]=-87720;[31]=-113006;[32]=-127317
2196,RECAL 3 1 2217 64 4 80,1,2217,64,4,80,1007.000000,33,1,Ok,74379.000000,NonMono,16,-16472.000000,16.148427,16,1071.593707,33,[0]=-84321;[1]=-76560;[2]=-69214;[3]=-62259;[4]=-55772;[5]=-49822;[6]=-44232;[7]=-39107;[8]=-34420;[9]=-30623;[10]=-26809;[11]=-23830;[12]=-21286;[13]=-19265;[14]=-17754;[15]=-16846;[16]=-16472;[17]=-16668;[18]=-17447;[19]=-18805;[20]=-20718;[21]=-23222;[22]=-26308;[23]=-30032;[24]=-34336;[25]=-39273;[26]=-44837;[27]=-51031;[28]=-57839;[29]=-65204;[30]=-73154;[31]=-81716;[32]=-90851
2197,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2126.000000,33,1,Ok,110809.000000,NonMono,16,-19146.000000,16.361095,16,2191.444380,33,[0]=-129955;[1]=-116479;[2]=-104015;[3]=-92489;[4]=-81878;[5]=-72036;[6]=-63061;[7]=-54937;[8]=-47657;[9]=-41224;[10]=-35600;[11]=-30822;[12]=-26846;[13]=-23745;[14]=-21394;[15]=-19861;[16]=-19146;[17]=-19259;[18]=-20196;[19]=-21972;[20]=-24571;[21]=-28006;[22]=-32269;[23]=-37374;[24]=-43316;[25]=-50169;[26]=-57915;[27]=-66552;[28]=-76165;[29]=-86579;[30]=-98090;[31]=-110672;[32]=-124316
2198,RECAL 3 1 2191 64 4 80,1,2191,64,4,80,1958.000000,33,1,Ok,219941.000000,NonMono,16,-19097.000000,15.949901,16,2021.799604,31,[0]=-230544;[1]=-213711;[2]=-195350;[3]=-177080;[4]=-156098;[5]=-135757;[6]=-116524;[7]=-98838;[8]=-82553;[9]=-67913;[10]=-55087;[11]=-44132;[12]=-35143;[13]=-28108;[14]=-23077;[15]=-20074;[16]=-19097;[17]=-20109;[19]=-28234;[20]=-35371;[21]=-44563;[22]=-55841;[23]=-69080;[24]=-84406;[25]=-101619;[26]=-120622;[27]=-141278;[28]=-163085;[30]=-204031;[31]=-222896;[32]=-239038
2199,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,2112.000000,33,1,Ok,103685.000000,NonMono,16,-30573.000000,16.014385,16,2176.057538,33,[0]=-129813;[1]=-117423;[2]=-105966;[3]=-95438;[4]=-85791;[5]=-76927;[6]=-68905;[7]=-61623;[8]=-55152;[9]=-49405;[10]=-44401;[11]=-40190;[12]=-36755;[13]=-34045;[14]=-32129;[15]=-30961;[16]=-30573;[17]=-30941;[18]=-32078;[19]=-33994;[20]=-36708;[21]=-40202;[22]=-44496;[23]=-49635;[24]=-55576;[25]=-62293;[26]=-69874;[27]=-78297;[28]=-87628;[29]=-97825;[30]=-109031;[31]=-121212;[32]=-134258
2200,RECAL 3 1 2176 64 4 80,1,2176,64,4,80,2580.000000,33,1,Ok,245912.000000,NonMono,18,-25087.000000,17.456530,17,2649.826121,29,[4]=-259101;[5]=-246325;[6]=-226836;[7]=-203318;[8]=-178693;[9]=-151164;[10]=-125279;[11]=-102164;[12]=-81566;[13]=-63946;[14]=-49520;[15]=-38351;[16]=-30514;[17]=-26080;[18]=-25087;[19]=-27573;[20]=-33519;[21]=-42968;[22]=-55987;[23]=-72600;[24]=-92806;[25]=-116608;[26]=-143944;[27]=-173928;[28]=-202005;[29]=-228502;[30]=-248344;[31]=-260331;[32]=-265825
2201,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-404.000000,33,1,Ok,3327.000000,NonMono,8,-28886.000000,7.761487,8,-372.954052,17,[0]=-29380;[1]=-29258;[2]=-29155;[3]=-29059;[4]=-28989;[5]=-28946;[6]=-28907;[7]=-28895;[8]=-28886;[9]=-28897;[10]=-28920;[11]=-28960;[12]=-29006;[13]=-29079;[14]=-29160;[15]=-29242;[16]=-29348
2202,RECAL 3 1 -373 64 4 80,1,-373,64,4,80,2564.000000,33,1,Ok,246703.000000,NonMono,18,-24090.000000,17.295753,17,2633.183013,28,[4]=-258175;[6]=-224688;[7]=-200209;[8]=-175015;[9]=-147121;[10]=-121337;[11]=-98161;[12]=-77972;[13]=-60795;[14]=-46872;[15]=-36311;[16]=-28879;[17]=-24792;[18]=-24090;[19]=-26806;[20]=-33011;[21]=-42726;[22]=-56060;[23]=-72984;[24]=-93294;[25]=-117160;[26]=-144521;[27]=-174862;[28]=-202907;[29]=-229450;[30]=-249038;[31]=-260702;[32]=-266177
2203,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,-253.000000,33,1,Ok,1294.000000,NonMono,4,-19163.000000,5.171466,5,-232.314138,8,[0]=-19257;[1]=-19225;[2]=-19200;[3]=-19178;[4]=-19163;[6]=-19170;[7]=-19172;[8]=-19185
2204,RECAL 3 1 -232 64 4 80,1,-232,64,4,80,1934.000000,33,1,Ok,221015.000000,NonMono,17,-18582.000000,16.720777,17,2000.883109,30,[2]=-207057;[3]=-188555;[4]=-169544;[5]=-148857;[6]=-128937;[7]=-110282;[8]=-93073;[9]=-77465;[10]=-63531;[11]=-51403;[12]=-41134;[13]=-32830;[14]=-26331;[15]=-21781;[16]=-19186;[17]=-18582;[18]=-19970;[19]=-23392;[20]=-28845;[21]=-36296;[22]=-45729;[23]=-57180;[25]=-86060;[26]=-103332;[27]=-122434;[28]=-143208;[29]=-165060;[30]=-186427;[31]=-206364;[32]=-225339
2205,RECAL 3 0 9999 64 4 80,0,9999,64,4,80,249.000000,33,1,Ok,4244.000000,NonMono,7,-18062.000000,7.016597,7,277.066389,15,[0]=-18282;[1]=-18227;[2]=-18172;[3]=-18130;[4]=-18097;[5]=-18081;[6]=-18065;[7]=-18062;[8]=-18067;[9]=-18078;[10]=-18105;[11]=-18138;[12]=-18180;[13]=-18251;[14]=-18323
